Fund Holdings as of,"09/Jan/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"KLBF","KALBE FARMA","Health Care","Equity","4,595,359.46","0.01","4,595,359.46","65,149,400.00","0.07","Indonesia","Indonesia Stock Exchange","IDR"
"002142","BANK OF NINGBO LTD A","Financials","Equity","4,585,119.97","0.01","4,585,119.97","1,135,880.00","4.04","China","Shenzhen Stock Exchange","CNY"
"601600","ALUMINUM CORPORATION OF CHINA LTD","Materials","Equity","4,579,351.25","0.01","4,579,351.25","2,272,939.00","2.01","China","Shanghai Stock Exchange","CNY"
"ARI","AFRICAN RAINBOW MINERAL LTD","Materials","Equity","4,572,757.27","0.01","4,572,757.27","374,207.00","12.22","South Africa","Johannesburg Stock Exchange","ZAR"
"FIBRAMQ12","MACQUARIE MEXICO REAL ESTATE MANAG","Real Estate","Equity","4,571,048.92","0.01","4,571,048.92","2,411,745.00","1.90","Mexico","Bolsa Mexicana De Valores","MXN"
"011790","SKC LTD","Materials","Equity","4,557,244.59","0.01","4,557,244.59","65,021.00","70.09","Korea (South)","Korea Exchange (Stock Market)","KRW"
"PASEU.E","PASIFIK EURASIA LOJISTIK DIS TICAR","Industrials","Equity","4,554,885.05","0.01","4,554,885.05","1,219,011.00","3.74","Turkey","Istanbul Stock Exchange","TRY"
"MDKA","MERDEKA COPPER GOLD","Materials","Equity","4,555,126.77","0.01","4,555,126.77","28,343,011.00","0.16","Indonesia","Indonesia Stock Exchange","IDR"
"TTB.R","TMBTHANACHART BANK NON-VOTING DR P","Financials","Equity","4,547,428.06","0.01","4,547,428.06","70,061,600.00","0.06","Thailand","Stock Exchange Of Thailand","THB"
"HYPE3","HYPERMARCAS SA","Health Care","Equity","4,546,589.63","0.01","4,546,589.63","1,033,336.00","4.40","Brazil","XBSP","BRL"
"JBCHEPHARM","J.B. CHEMICALS AND PHARMACEUTICALS","Health Care","Equity","4,538,232.59","0.01","4,538,232.59","216,663.00","20.95","India","National Stock Exchange Of India","INR"
"GGPS3","GPS PARTICIPACOES E EMPREENDIMENTO","Industrials","Equity","4,534,783.32","0.01","4,534,783.32","1,387,553.00","3.27","Brazil","XBSP","BRL"
"3896","KINGSOFT CLOUD HOLDINGS LTD","Information Technology","Equity","4,529,682.84","0.01","4,529,682.84","6,098,330.00","0.74","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"GENTING","GENTING","Consumer Discretionary","Equity","4,529,777.34","0.01","4,529,777.34","6,233,800.00","0.73","Malaysia","Bursa Malaysia","MYR"
"014680","HANSOL CHEMICAL LTD","Materials","Equity","4,531,293.76","0.01","4,531,293.76","28,916.00","156.71","Korea (South)","Korea Exchange (Stock Market)","KRW"
"001440","TAIHAN C&S LTD","Industrials","Equity","4,514,422.21","0.01","4,514,422.21","252,695.00","17.87","Korea (South)","Korea Exchange (Stock Market)","KRW"
"PCO","PEPCO GROUP NV","Consumer Discretionary","Equity","4,509,285.08","0.01","4,509,285.08","524,527.00","8.60","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"GRUPOARGOS","INVERSIONES ARGOS SA","Materials","Equity","4,506,189.52","0.01","4,506,189.52","936,721.00","4.81","Colombia","Bolsa De Valores De Colombia","COP"
"VFQS","VODAFONE QATAR","Communication","Equity","4,497,416.00","0.01","4,497,416.00","6,697,379.00","0.67","Qatar","Qatar Exchange","QAR"
"601888","CHINA TOURISM GROUP DUTY FREE CORP","Consumer Discretionary","Equity","4,481,490.10","0.01","4,481,490.10","326,293.00","13.73","China","Shanghai Stock Exchange","CNY"
"9945","RUENTEX DEVELOPMENT LTD","Real Estate","Equity","4,482,315.86","0.01","4,482,315.86","4,830,898.00","0.93","Taiwan","Taiwan Stock Exchange","TWD"
"8112","SUPREME ELECTRONICS LTD","Information Technology","Equity","4,477,778.23","0.01","4,477,778.23","1,815,940.00","2.47","Taiwan","Taiwan Stock Exchange","TWD"
"000792","QINGHAI SALT LAKE INDUSTRY LTD A","Materials","Equity","4,465,719.95","0.01","4,465,719.95","995,600.00","4.49","China","Shenzhen Stock Exchange","CNY"
"CPLE3","CIA PARANAENSE DE ENERGIA COPEL","Utilities","Equity","4,459,942.17","0.01","4,459,942.17","1,862,826.00","2.39","Brazil","XBSP","BRL"
"BRIGADE","BRIGADE ENTERPRISES LTD","Real Estate","Equity","4,460,523.89","0.01","4,460,523.89","468,281.00","9.53","India","National Stock Exchange Of India","INR"
"OPTIMA","OPTIMA BANK S.A. SA","Financials","Equity","4,450,167.43","0.01","4,450,167.43","478,453.00","9.30","Greece","Athens Exchange S.A. Cash Market","EUR"
"VKE","VUKILE PROPERTY REIT LTD","Real Estate","Equity","4,450,974.90","0.01","4,450,974.90","2,831,735.00","1.57","South Africa","Johannesburg Stock Exchange","ZAR"
"601100","JIANGSU HENGLI HYDRAULIC LTD A","Industrials","Equity","4,438,478.66","0.01","4,438,478.66","268,684.00","16.52","China","Shanghai Stock Exchange","CNY"
"600150","CHINA CSSC HOLDINGS LTD A","Industrials","Equity","4,429,547.43","0.01","4,429,547.43","863,576.00","5.13","China","Shanghai Stock Exchange","CNY"
"SUNREIT","SUNWAY REITS UNITS TRUST","Real Estate","Equity","4,425,621.70","0.01","4,425,621.70","7,543,000.00","0.59","Malaysia","Bursa Malaysia","MYR"
"TRU","TRUWORTHS INTERNATIONAL LTD","Consumer Discretionary","Equity","4,416,362.65","0.01","4,416,362.65","1,234,138.00","3.58","South Africa","Johannesburg Stock Exchange","ZAR"
"TOP.R","THAI OIL NON-VOTING DR PCL","Energy","Equity","4,411,935.09","0.01","4,411,935.09","3,510,560.00","1.26","Thailand","Stock Exchange Of Thailand","THB"
"FFB","FORTRESS REAL EST INV B LTD","Real Estate","Equity","4,412,164.75","0.01","4,412,164.75","3,132,656.00","1.41","South Africa","Johannesburg Stock Exchange","ZAR"
"2357","AVICHINA INDUSTRY & TECHNOLOGY LTD","Industrials","Equity","4,409,091.61","0.01","4,409,091.61","7,829,000.00","0.56","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2799","CHINA CITIC FIN ASSET MGT LTD H","Financials","Equity","4,407,422.61","0.01","4,407,422.61","39,490,000.00","0.11","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"BZFUT","CASH COLLATERAL USD BZFUT","Cash and/or Derivatives","Cash Collateral and Margins","4,403,110.00","0.01","4,403,110.00","4,403,110.00","100.00","United States","-","USD"
"2386","SINOPEC ENGINEERING GROUP LTD H H","Industrials","Equity","4,402,287.98","0.01","4,402,287.98","4,371,500.00","1.01","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"000568","LUZHOU LAO JIAO LTD A","Consumer Staples","Equity","4,398,808.36","0.01","4,398,808.36","262,500.00","16.76","China","Shenzhen Stock Exchange","CNY"
"RAMCOCEM","THE RAMCO CEMENTS","Materials","Equity","4,390,509.44","0.01","4,390,509.44","361,922.00","12.13","India","National Stock Exchange Of India","INR"
"IJM","IJM CORPORATION","Industrials","Equity","4,384,742.85","0.01","4,384,742.85","6,495,000.00","0.68","Malaysia","Bursa Malaysia","MYR"
"MPHC","MESAIEED PETROCHEMICAL HOLDING","Materials","Equity","4,385,061.05","0.01","4,385,061.05","14,242,647.00","0.31","Qatar","Qatar Exchange","QAR"
"4100","MAKKAH CONSTRUCTION AND DEVELOPMEN","Real Estate","Equity","4,381,952.19","0.01","4,381,952.19","211,626.00","20.71","Saudi Arabia","Saudi Stock Exchange","SAR"
"DTC","DATATEC LTD","Information Technology","Equity","4,379,411.62","0.01","4,379,411.62","866,775.00","5.05","South Africa","Johannesburg Stock Exchange","ZAR"
"603501","OMNIVISION INTEGRATED CIRCUITS GRO","Information Technology","Equity","4,373,551.79","0.01","4,373,551.79","231,901.00","18.86","China","Shanghai Stock Exchange","CNY"
"3MINDIA","3M INDIA LTD","Industrials","Equity","4,366,205.90","0.01","4,366,205.90","11,533.00","378.58","India","National Stock Exchange Of India","INR"
"600690","HAIER SMART HOME LTD A","Consumer Discretionary","Equity","4,352,167.12","0.01","4,352,167.12","1,165,086.00","3.74","China","Shanghai Stock Exchange","CNY"
"656","FOSUN INTERNATIONAL LTD","Industrials","Equity","4,341,973.87","0.01","4,341,973.87","7,816,656.00","0.56","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"603288","FOSHAN HAI TIAN FLAVOURING & FOOD","Consumer Staples","Equity","4,342,078.31","0.01","4,342,078.31","799,159.00","5.43","China","Shanghai Stock Exchange","CNY"
"VNET","VNET GROUP ADR INC","Information Technology","Equity","4,341,430.48","0.01","4,341,430.48","416,644.00","10.42","China","NASDAQ","USD"
"9956","ANE CAYMAN INC","Industrials","Equity","4,337,367.06","0.01","4,337,367.06","2,803,500.00","1.55","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2689","NINE DRAGONS PAPER HOLDINGS LTD","Materials","Equity","4,332,588.42","0.01","4,332,588.42","4,996,000.00","0.87","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"071970","HD-HYUNDAI MARINE ENGINE LTD","Industrials","Equity","4,333,944.04","0.01","4,333,944.04","62,881.00","68.92","Korea (South)","Korea Exchange (Stock Market)","KRW"
"666","REPT BATTERO ENERGY LTD H","Industrials","Equity","4,334,045.75","0.01","4,334,045.75","2,544,000.00","1.70","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"COLBUN","COLBUN MACHICURA SA","Utilities","Equity","4,325,839.00","0.01","4,325,839.00","25,287,475.00","0.17","Chile","Santiago Stock Exchange","CLP"
"RIGD","RELIANCE INDUSTRIES GDR REPRESENTI 144A","Energy","Equity","4,318,461.00","0.01","4,318,461.00","65,730.00","65.70","India","London Stock Exchange","USD"
"1513","CHUNG-HSIN ELECTRIC & MACHINERY MF","Industrials","Equity","4,316,383.47","0.01","4,316,383.47","932,000.00","4.63","Taiwan","Taiwan Stock Exchange","TWD"
"600887","INNER MONGOLIA YILI INDUSTRIAL GRO","Consumer Staples","Equity","4,316,911.45","0.01","4,316,911.45","1,087,595.00","3.97","China","Shanghai Stock Exchange","CNY"
"2006","TUNG HO STEEL ENTERPRISE CORP","Materials","Equity","4,301,133.83","0.01","4,301,133.83","2,006,720.00","2.14","Taiwan","Taiwan Stock Exchange","TWD"
"TLEVISACPO","GRUPO TELEVISA","Communication","Equity","4,301,382.45","0.01","4,301,382.45","7,264,849.00","0.59","Mexico","Bolsa Mexicana De Valores","MXN"
"AMBER","AMBER ENTERPRISES INDIA LTD","Consumer Discretionary","Equity","4,302,431.38","0.01","4,302,431.38","61,289.00","70.20","India","National Stock Exchange Of India","INR"
"081660","MISTO HOLDINGS CORP","Consumer Discretionary","Equity","4,290,309.81","0.01","4,290,309.81","148,069.00","28.98","Korea (South)","Korea Exchange (Stock Market)","KRW"
"443060","HD HYUNDAI MARINE SOLUTION LTD","Industrials","Equity","4,284,643.69","0.01","4,284,643.69","32,506.00","131.81","Korea (South)","Korea Exchange (Stock Market)","KRW"
"035900","JYP ENTERTAINMENT CORPORATION CORP","Communication","Equity","4,267,422.97","0.01","4,267,422.97","89,662.00","47.59","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"MSUMI","MOTHERSON SUMI WIRING INDIA LTD","Consumer Discretionary","Equity","4,264,320.13","0.01","4,264,320.13","8,037,049.00","0.53","India","National Stock Exchange Of India","INR"
"601818","CHINA EVERBRIGHT BANK LTD A","Financials","Equity","4,255,328.98","0.01","4,255,328.98","8,601,500.00","0.49","China","Shanghai Stock Exchange","CNY"
"601985","CHINA NATIONAL NUCLEAR POWER LTD A","Utilities","Equity","4,256,833.86","0.01","4,256,833.86","3,283,813.00","1.30","China","Shanghai Stock Exchange","CNY"
"6176","RADIANT OPTO-ELECTRONICS CORP","Information Technology","Equity","4,257,804.47","0.01","4,257,804.47","1,095,000.00","3.89","Taiwan","Taiwan Stock Exchange","TWD"
"ABK","AL AHLI BANK","Financials","Equity","4,240,868.25","0.01","4,240,868.25","4,435,602.00","0.96","Kuwait","Kuwait Stock Exchange","KWD"
"AJANTPHARM","AJANTA PHARMA LTD","Health Care","Equity","4,241,935.52","0.01","4,241,935.52","138,347.00","30.66","India","National Stock Exchange Of India","INR"
"454910","DOOSAN ROBOTICS INC","Industrials","Equity","4,212,765.76","0.01","4,212,765.76","73,479.00","57.33","Korea (South)","Korea Exchange (Stock Market)","KRW"
"600019","BAOSHAN IRON & STEEL LTD A","Materials","Equity","4,204,642.74","0.01","4,204,642.74","4,027,707.00","1.04","China","Shanghai Stock Exchange","CNY"
"ENRG","ENERGI MEGA PERSADA","Energy","Equity","4,193,219.29","0.01","4,193,219.29","42,437,400.00","0.10","Indonesia","Indonesia Stock Exchange","IDR"
"600050","CHINA UNITED NETWORK COMMUNICATION","Communication","Equity","4,174,324.48","0.01","4,174,324.48","5,370,900.00","0.78","China","Shanghai Stock Exchange","CNY"
"PFGRUPSURA","GRUPO DE INVERSIONES SURAMERICANA","Financials","Equity","4,168,334.22","0.01","4,168,334.22","349,328.00","11.93","Colombia","Bolsa De Valores De Colombia","COP"
"GESHIP","GREAT EASTERN SHIPPING COMPANY LTD","Energy","Equity","4,154,296.47","0.01","4,154,296.47","344,656.00","12.05","India","National Stock Exchange Of India","INR"
"ANANDRATHI","ANAND RATHI WEALTH LTD","Financials","Equity","4,149,632.57","0.01","4,149,632.57","118,952.00","34.88","India","National Stock Exchange Of India","INR"
"AGILITY","AGILITY GLOB PLC","Industrials","Equity","4,145,322.51","0.01","4,145,322.51","12,480,139.00","0.33","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"601766","CRRC CORP LTD A","Industrials","Equity","4,137,262.83","0.01","4,137,262.83","4,104,100.00","1.01","China","Shanghai Stock Exchange","CNY"
"6781","ADVANCED ENERGY SOLUTION HOLDING L","Industrials","Equity","4,135,303.88","0.01","4,135,303.88","103,000.00","40.15","Taiwan","Taiwan Stock Exchange","TWD"
"SIME","SIME DARBY","Industrials","Equity","4,130,384.19","0.01","4,130,384.19","8,089,000.00","0.51","Malaysia","Bursa Malaysia","MYR"
"600660","FUYAO GLASS INDUSTRY GROUP LTD A","Consumer Discretionary","Equity","4,132,244.48","0.01","4,132,244.48","453,594.00","9.11","China","Shanghai Stock Exchange","CNY"
"7202","ARABIAN INTERNET AND COMMUNICATION","Information Technology","Equity","4,128,354.20","0.01","4,128,354.20","69,769.00","59.17","Saudi Arabia","Saudi Stock Exchange","SAR"
"CYRE3","CYRELA BRAZIL REALTY SA","Consumer Discretionary","Equity","4,123,810.76","0.01","4,123,810.76","891,464.00","4.63","Brazil","XBSP","BRL"
"JGS","JG SUMMIT HOLDINGS INC CLASS B","Industrials","Equity","4,124,075.60","0.01","4,124,075.60","10,056,465.00","0.41","Philippines","Philippine Stock Exchange Inc.","PHP"
"6005","CAPITAL SECURITIES CORP","Financials","Equity","4,116,258.03","0.01","4,116,258.03","4,858,490.00","0.85","Taiwan","Taiwan Stock Exchange","TWD"
"THERMAX","THERMAX","Industrials","Equity","4,109,664.55","0.01","4,109,664.55","122,560.00","33.53","India","National Stock Exchange Of India","INR"
"3618","CHONGQING RURAL COMMERCIAL BANK LT","Financials","Equity","4,102,710.68","0.01","4,102,710.68","5,348,000.00","0.77","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ASTOR.E","ASTOR ENERJI A.S.","Industrials","Equity","4,103,507.72","0.01","4,103,507.72","1,374,468.00","2.99","Turkey","Istanbul Stock Exchange","TRY"
"CESC","CESC LTD","Utilities","Equity","4,099,385.51","0.01","4,099,385.51","2,233,765.00","1.84","India","National Stock Exchange Of India","INR"
"KPIL","KALPATARU PROJECTS INTERNATIONAL L","Industrials","Equity","4,095,420.62","0.01","4,095,420.62","331,000.00","12.37","India","National Stock Exchange Of India","INR"
"4263","SAL SAUDI LOGISTICS SERVICE CO","Industrials","Equity","4,095,454.12","0.01","4,095,454.12","94,513.00","43.33","Saudi Arabia","Saudi Stock Exchange","SAR"
"RBLBANK","RBL BANK LTD","Financials","Equity","4,097,431.52","0.01","4,097,431.52","1,207,731.00","3.39","India","National Stock Exchange Of India","INR"
"1717","ETERNAL MATERIALS LTD","Materials","Equity","4,090,234.32","0.01","4,090,234.32","2,517,205.00","1.62","Taiwan","Taiwan Stock Exchange","TWD"
"000776","GF SECURITIES LTD A","Financials","Equity","4,073,170.98","0.01","4,073,170.98","1,273,190.00","3.20","China","Shenzhen Stock Exchange","CNY"
"2381","ARABIAN DRILLING CO","Energy","Equity","4,062,118.45","0.01","4,062,118.45","153,562.00","26.45","Saudi Arabia","Saudi Stock Exchange","SAR"
"688012","ADVANCED MICRO-FABRICATION EQUIPME","Information Technology","Equity","4,057,501.76","0.01","4,057,501.76","84,043.00","48.28","China","Shanghai Stock Exchange","CNY"
"PGAS","PERUSAHAAN GAS NEGARA","Utilities","Equity","4,057,954.91","0.01","4,057,954.91","34,518,300.00","0.12","Indonesia","Indonesia Stock Exchange","IDR"
"300033","HITHINK ROYALFLUSH INFORMATION NET","Financials","Equity","4,058,959.07","0.01","4,058,959.07","79,600.00","50.99","China","Shenzhen Stock Exchange","CNY"
"2256","ABBISKO CAYMAN LTD","Health Care","Equity","4,053,007.66","0.01","4,053,007.66","2,194,000.00","1.85","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2310","SAHARA INTERNATIONAL PETROCHEMICAL","Materials","Equity","4,040,839.92","0.01","4,040,839.92","1,030,854.00","3.92","Saudi Arabia","Saudi Stock Exchange","SAR"
"2382","ADES HOLDING CO","Energy","Equity","4,041,385.97","0.01","4,041,385.97","893,082.00","4.53","Saudi Arabia","Saudi Stock Exchange","SAR"
"IGRD","ESTITHMAR HOLDING","Industrials","Equity","4,041,752.63","0.01","4,041,752.63","3,572,717.00","1.13","Qatar","Qatar Exchange","QAR"
"ABMB","ALLIANCE BANK MALAYSIA BHD","Financials","Equity","4,042,328.37","0.01","4,042,328.37","3,197,364.00","1.26","Malaysia","Bursa Malaysia","MYR"
"NBCC","NBCC INDIA LTD","Industrials","Equity","4,029,595.66","0.01","4,029,595.66","3,327,184.00","1.21","India","National Stock Exchange Of India","INR"
"000725","BOE TECHNOLOGY GROUP LTD A","Information Technology","Equity","4,030,034.19","0.01","4,030,034.19","6,372,800.00","0.63","China","Shenzhen Stock Exchange","CNY"
"1908","C D INTERNATIONAL INVESTMENT GROUP","Real Estate","Equity","4,018,879.81","0.01","4,018,879.81","1,979,000.00","2.03","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2367","GIANT BIOGENE HOLDING LTD","Consumer Staples","Equity","4,001,411.66","0.01","4,001,411.66","906,200.00","4.42","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"INARI","INARI AMERTRON","Information Technology","Equity","3,998,577.64","0.01","3,998,577.64","8,757,100.00","0.46","Malaysia","Bursa Malaysia","MYR"
"NAM.INDIA","NIPPON LIFE INDIA ASSET MANAGMNT L","Financials","Equity","3,999,806.49","0.01","3,999,806.49","410,334.00","9.75","India","National Stock Exchange Of India","INR"
"QAMC","QATAR ALUMINIUM MANUFACTURING","Materials","Equity","3,994,179.18","0.01","3,994,179.18","8,554,592.00","0.47","Qatar","Qatar Exchange","QAR"
"204320","HL MANDO CORP","Consumer Discretionary","Equity","3,996,677.23","0.01","3,996,677.23","102,421.00","39.02","Korea (South)","Korea Exchange (Stock Market)","KRW"
"011780","KUMHO PETRO CHEMICAL LTD","Materials","Equity","3,986,224.81","0.01","3,986,224.81","47,761.00","83.46","Korea (South)","Korea Exchange (Stock Market)","KRW"
"601668","CHINA STATE CONSTRUCTION ENGINEERI","Industrials","Equity","3,975,700.96","0.01","3,975,700.96","5,352,345.00","0.74","China","Shanghai Stock Exchange","CNY"
"6944","MEGA UNION TECHNOLOGY INC","Industrials","Equity","3,970,536.63","0.01","3,970,536.63","173,000.00","22.95","Taiwan","Taiwan Stock Exchange","TWD"
"601658","POSTAL SAVINGS BANK OF CHINA LTD A","Financials","Equity","3,964,943.74","0.01","3,964,943.74","5,101,500.00","0.78","China","Shanghai Stock Exchange","CNY"
"HMPRO.R","HOME PRODUCT CENTER NON-VOTING DR","Consumer Discretionary","Equity","3,961,363.11","0.01","3,961,363.11","18,722,653.00","0.21","Thailand","Stock Exchange Of Thailand","THB"
"2015","FENG HSIN IRON & STEEL LTD","Materials","Equity","3,961,912.59","0.01","3,961,912.59","2,002,000.00","1.98","Taiwan","Taiwan Stock Exchange","TWD"
"MTH","MOTUS HOLD LTD SHS","Consumer Discretionary","Equity","3,952,610.05","0.01","3,952,610.05","506,457.00","7.80","South Africa","Johannesburg Stock Exchange","ZAR"
